expected,actual,error,max_error,pass
-0.24810537806344013,-0.24810537806344013,0.0,2.4810537806344013e-11,True
-0.8578064112083458,-0.8578064112083458,0.0,8.578064112083458e-11,True
-0.34839410298101176,-0.34839410298101176,0.0,3.483941029810118e-11,True
1.0323581124140278,1.0323581124140278,0.0,1.0323581124140278e-10,True
0.12879920562703173,0.1287992056270317,2.7755575615628914e-17,1.2879920562703174e-11,True
0.32650552308226377,0.32650552308226377,0.0,3.265055230822638e-11,True
1.535805680978037,1.535805680978037,0.0,1.535805680978037e-10,True
0.7846838694039295,0.7846838694039295,0.0,7.846838694039296e-11,True
-0.18953284518526758,-0.18953284518526758,0.0,1.8953284518526758e-11,True
-1.582924588997463,-1.582924588997463,0.0,1.582924588997463e-10,True
-0.4126991924093498,-0.4126991924093499,5.551115123125783e-17,4.1269919240934986e-11,True
-1.1669659149362839,-1.1669659149362837,2.220446049250313e-16,1.166965914936284e-10,True
-1.1583978065061762,-1.1583978065061762,0.0,1.1583978065061762e-10,True
-0.3550184046382011,-0.3550184046382011,0.0,3.5501840463820115e-11,True
1.1524862863618326,1.1524862863618326,0.0,1.1524862863618326e-10,True
0.21341091282669405,0.21341091282669405,0.0,2.1341091282669407e-11,True
-1.1148782995573558,-1.1148782995573556,2.220446049250313e-16,1.1148782995573558e-10,True
-1.347970548371373,-1.347970548371373,0.0,1.3479705483713732e-10,True
-0.9220564788173906,-0.9220564788173906,0.0,9.220564788173907e-11,True
0.18432279867191914,0.18432279867191914,0.0,1.8432279867191916e-11,True
-0.37578202461130616,-0.37578202461130616,0.0,3.7578202461130616e-11,True
1.0933131954042377,1.0933131954042377,0.0,1.0933131954042377e-10,True
-0.8160381114249868,-0.8160381114249867,1.1102230246251565e-16,8.160381114249869e-11,True
1.0459771700215696,1.0459771700215696,0.0,1.0459771700215696e-10,True
-0.8076053251860802,-0.8076053251860803,1.1102230246251565e-16,8.076053251860802e-11,True
-1.0699038371053016,-1.0699038371053013,2.220446049250313e-16,1.0699038371053016e-10,True
0.42326377347665617,0.42326377347665617,0.0,4.232637734766562e-11,True
0.6950324420961194,0.6950324420961194,0.0,6.950324420961194e-11,True
0.13148533555312053,0.13148533555312053,0.0,1.3148533555312053e-11,True
0.6837579849860073,0.6837579849860073,0.0,6.837579849860072e-11,True
1.6140754967998165,1.6140754967998165,0.0,1.6140754967998167e-10,True
0.24964851521603498,0.24964851521603498,0.0,2.4964851521603498e-11,True
-1.4335813907648247,-1.4335813907648247,0.0,1.4335813907648247e-10,True
0.6465072162320107,0.6465072162320107,0.0,6.465072162320107e-11,True
0.3804061707829651,0.3804061707829651,0.0,3.8040617078296515e-11,True
0.41986350789613336,0.4198635078961334,5.551115123125783e-17,4.198635078961334e-11,True
-1.4839368948531493,-1.4839368948531493,0.0,1.4839368948531492e-10,True
-0.9198791393193563,-0.9198791393193563,0.0,9.198791393193563e-11,True
1.4768455062395893,1.4768455062395895,2.220446049250313e-16,1.4768455062395894e-10,True
-1.2868205771267438,-1.2868205771267438,0.0,1.286820577126744e-10,True
-0.45783922515084075,-0.4578392251508407,5.551115123125783e-17,4.578392251508407e-11,True
-0.2790878400791297,-0.2790878400791297,0.0,2.7908784007912968e-11,True
0.5638978456960435,0.5638978456960434,1.1102230246251565e-16,5.6389784569604354e-11,True
0.5212016698516746,0.5212016698516746,0.0,5.212016698516746e-11,True
1.2316970074810614,1.2316970074810614,0.0,1.2316970074810613e-10,True
-1.42372677103445,-1.42372677103445,0.0,1.42372677103445e-10,True
-0.35137437478219014,-0.35137437478219014,0.0,3.5137437478219014e-11,True
-0.3882337642930844,-0.3882337642930844,0.0,3.882337642930844e-11,True
0.36122422153715084,0.36122422153715084,0.0,3.6122422153715086e-11,True
0.41823796431236276,0.41823796431236276,0.0,4.182379643123628e-11,True
0.2780984969396902,0.2780984969396902,0.0,2.780984969396902e-11,True
1.2585885193985602,1.2585885193985602,0.0,1.2585885193985604e-10,True
0.5510510578358271,0.5510510578358271,0.0,5.510510578358271e-11,True
-0.8776759977451309,-0.8776759977451309,0.0,8.77675997745131e-11,True
0.027888173832011698,0.027888173832011712,1.3877787807814457e-17,2.7888173832011698e-12,True
0.011616859581968342,0.01161685958196836,1.734723475976807e-17,1.1616859581968342e-12,True
1.3848798735190813,1.3848798735190813,0.0,1.3848798735190813e-10,True
-1.5430735862024418,-1.5430735862024418,0.0,1.543073586202442e-10,True
0.0013577296373692184,0.0013577296373692182,2.168404344971009e-19,1.3577296373692184e-13,True
-0.4013954155206837,-0.40139541552068364,5.551115123125783e-17,4.013954155206837e-11,True
-0.14576375641037886,-0.1457637564103788,5.551115123125783e-17,1.4576375641037885e-11,True
-0.5895860187505725,-0.5895860187505725,0.0,5.895860187505725e-11,True
-0.5102410981193309,-0.5102410981193309,0.0,5.10241098119331e-11,True
1.1928317057519742,1.1928317057519742,0.0,1.1928317057519742e-10,True
-0.9072019320072455,-0.9072019320072456,1.1102230246251565e-16,9.072019320072455e-11,True
-0.10119491273283265,-0.10119491273283261,4.163336342344337e-17,1.0119491273283265e-11,True
0.06610349666301862,0.06610349666301865,2.7755575615628914e-17,6.6103496663018625e-12,True
0.01825677108718199,0.018256771087181982,6.938893903907228e-18,1.825677108718199e-12,True
-0.3172745203222319,-0.3172745203222319,0.0,3.1727452032223195e-11,True
-1.181824503024799,-1.181824503024799,0.0,1.181824503024799e-10,True
-0.7152365788514881,-0.7152365788514882,1.1102230246251565e-16,7.152365788514881e-11,True
0.22589194098000176,0.22589194098000176,0.0,2.2589194098000178e-11,True
1.2281931550445966,1.2281931550445966,0.0,1.2281931550445966e-10,True
0.4448072535128077,0.44480725351280764,5.551115123125783e-17,4.448072535128077e-11,True
0.016912622502578523,0.016912622502578512,1.0408340855860843e-17,1.6912622502578522e-12,True
0.4295339631786601,0.4295339631786601,0.0,4.295339631786601e-11,True
-0.5043721925872301,-0.5043721925872301,0.0,5.043721925872301e-11,True
-1.2184698377984033,-1.2184698377984033,0.0,1.2184698377984034e-10,True
0.7837945444187707,0.7837945444187707,0.0,7.837945444187708e-11,True
-0.4790737963064029,-0.4790737963064029,0.0,4.7907379630640294e-11,True
0.04799844322360036,0.04799844322360035,1.3877787807814457e-17,4.7998443223600365e-12,True
-1.101998445841565,-1.101998445841565,0.0,1.101998445841565e-10,True
0.4034163861665221,0.40341638616652203,5.551115123125783e-17,4.034163861665221e-11,True
0.20177396745868303,0.20177396745868306,2.7755575615628914e-17,2.0177396745868304e-11,True
0.5266551028358635,0.5266551028358635,0.0,5.266551028358635e-11,True
-0.18718431116996248,-0.1871843111699625,2.7755575615628914e-17,1.8718431116996248e-11,True
-0.05658081844979512,-0.056580818449795164,4.163336342344337e-17,5.658081844979513e-12,True
-0.7713337754174037,-0.7713337754174037,0.0,7.713337754174037e-11,True
0.8108568427700032,0.8108568427700032,0.0,8.108568427700033e-11,True
0.09910383685397961,0.09910383685397961,0.0,9.910383685397961e-12,True
-1.313322611808545,-1.313322611808545,0.0,1.3133226118085452e-10,True
-0.3648682783404561,-0.3648682783404561,0.0,3.648682783404561e-11,True
0.7075425958710972,0.7075425958710972,0.0,7.075425958710973e-11,True
-0.7670926700660845,-0.7670926700660845,0.0,7.670926700660846e-11,True
1.148220506630944,1.1482205066309443,2.220446049250313e-16,1.1482205066309441e-10,True
0.17595038462328672,0.17595038462328674,2.7755575615628914e-17,1.759503846232867e-11,True
0.20539902253384956,0.20539902253384956,0.0,2.0539902253384957e-11,True
1.108245321512501,1.108245321512501,0.0,1.1082453215125011e-10,True
0.08691370892850808,0.08691370892850805,2.7755575615628914e-17,8.691370892850808e-12,True
0.1590393775733333,0.15903937757333328,2.7755575615628914e-17,1.5903937757333332e-11,True
-0.2673514334886714,-0.2673514334886714,0.0,2.6735143348867143e-11,True
-0.39181451018234725,-0.39181451018234725,0.0,3.918145101823473e-11,True
0.01711401605288962,0.01711401605288962,0.0,1.711401605288962e-12,True
-1.2598700383787793,-1.2598700383787793,0.0,1.2598700383787792e-10,True
-0.9374903442043793,-0.9374903442043793,0.0,9.374903442043792e-11,True
-0.42684904200419127,-0.42684904200419127,0.0,4.268490420041913e-11,True
0.18598114276334363,0.18598114276334363,0.0,1.8598114276334362e-11,True
0.6844074319808569,0.6844074319808567,1.1102230246251565e-16,6.844074319808569e-11,True
0.42994788372173126,0.42994788372173126,0.0,4.299478837217313e-11,True
